time,event_date,market,country,venue_id,venue,temp_c,rh_pct,wind_mps,precip_mm
2025-02-08 16:00:00,2025-02-08,Boston,US,BOS_01,PWHL Boston Arena,-0.4,59,6.1,0.0
2025-02-08 17:00:00,2025-02-08,Boston,US,BOS_01,PWHL Boston Arena,-2.2,66,5.2,0.0
2025-02-08 18:00:00,2025-02-08,Boston,US,BOS_01,PWHL Boston Arena,-3.1,63,2.1,0.0
2025-02-08 19:00:00,2025-02-08,Boston,US,BOS_01,PWHL Boston Arena,-2.6,64,1.5,0.0
2025-02-08 20:00:00,2025-02-08,Boston,US,BOS_01,PWHL Boston Arena,-1.8,63,6.1,0.0
2025-02-08 21:00:00,2025-02-08,Boston,US,BOS_01,PWHL Boston Arena,-2.0,70,5.1,0.0
2025-02-08 22:00:00,2025-02-08,Boston,US,BOS_01,PWHL Boston Arena,-2.1,79,3.2,0.3
2025-02-08 23:00:00,2025-02-08,Boston,US,BOS_01,PWHL Boston Arena,-2.2,83,6.3,0.9
2025-02-09 00:00:00,2025-02-09,Boston,US,BOS_01,PWHL Boston Arena,-2.5,89,10.7,2.6
2025-02-09 01:00:00,2025-02-09,Boston,US,BOS_01,PWHL Boston Arena,-2.6,91,9.8,2.1
2025-02-09 02:00:00,2025-02-09,Boston,US,BOS_01,PWHL Boston Arena,-2.7,93,11.6,1.9
2025-02-09 03:00:00,2025-02-09,Boston,US,BOS_01,PWHL Boston Arena,-2.4,93,10.2,1.7
2025-02-09 04:00:00,2025-02-09,Boston,US,BOS_01,PWHL Boston Arena,-2.2,93,8.9,1.0
2025-02-09 05:00:00,2025-02-09,Boston,US,BOS_01,PWHL Boston Arena,-2.0,93,7.7,1.0
2025-02-09 06:00:00,2025-02-09,Boston,US,BOS_01,PWHL Boston Arena,-1.6,93,7.1,0.5
2025-02-09 07:00:00,2025-02-09,Boston,US,BOS_01,PWHL Boston Arena,-1.9,95,13.0,0.6
2025-02-09 08:00:00,2025-02-09,Boston,US,BOS_01,PWHL Boston Arena,-3.8,88,18.2,0.4
2025-02-09 09:00:00,2025-02-09,Boston,US,BOS_01,PWHL Boston Arena,-4.1,87,17.8,0.3
2025-02-09 10:00:00,2025-02-09,Boston,US,BOS_01,PWHL Boston Arena,-4.2,85,17.4,0.2
2025-02-09 11:00:00,2025-02-09,Boston,US,BOS_01,PWHL Boston Arena,-3.7,80,13.3,0.0
2025-02-09 12:00:00,2025-02-09,Boston,US,BOS_01,PWHL Boston Arena,-2.9,75,13.4,0.0
2025-02-09 13:00:00,2025-02-09,Boston,US,BOS_01,PWHL Boston Arena,-2.3,72,10.0,0.0
2025-02-09 14:00:00,2025-02-09,Boston,US,BOS_01,PWHL Boston Arena,-1.7,68,5.2,0.0
2025-02-09 15:00:00,2025-02-09,Boston,US,BOS_01,PWHL Boston Arena,-1.7,70,2.9,0.0
2025-02-09 16:00:00,2025-02-09,Boston,US,BOS_01,PWHL Boston Arena,-1.6,68,1.3,0.0
2025-02-09 17:00:00,2025-02-09,Boston,US,BOS_01,PWHL Boston Arena,-2.0,72,5.6,0.0
2025-02-09 18:00:00,2025-02-09,Boston,US,BOS_01,PWHL Boston Arena,-2.5,78,7.6,0.0
2025-02-09 19:00:00,2025-02-09,Boston,US,BOS_01,PWHL Boston Arena,-3.0,82,7.7,0.0
2025-02-09 20:00:00,2025-02-09,Boston,US,BOS_01,PWHL Boston Arena,-3.7,82,8.5,0.0
2025-02-09 21:00:00,2025-02-09,Boston,US,BOS_01,PWHL Boston Arena,-4.4,83,9.4,0.0
2025-02-09 22:00:00,2025-02-09,Boston,US,BOS_01,PWHL Boston Arena,-4.7,83,10.0,0.0
2025-02-09 23:00:00,2025-02-09,Boston,US,BOS_01,PWHL Boston Arena,-4.6,83,11.2,0.0
2025-02-10 00:00:00,2025-02-10,Boston,US,BOS_01,PWHL Boston Arena,-4.7,83,11.5,0.0
2025-02-10 01:00:00,2025-02-10,Boston,US,BOS_01,PWHL Boston Arena,-5.1,83,11.7,0.0
2025-02-10 02:00:00,2025-02-10,Boston,US,BOS_01,PWHL Boston Arena,-5.4,82,11.0,0.0
2025-02-10 03:00:00,2025-02-10,Boston,US,BOS_01,PWHL Boston Arena,-5.2,82,12.2,0.0
2025-02-10 04:00:00,2025-02-10,Boston,US,BOS_01,PWHL Boston Arena,-4.8,83,13.1,0.0
2025-02-10 05:00:00,2025-02-10,Boston,US,BOS_01,PWHL Boston Arena,-5.0,84,13.2,0.0
2025-02-10 06:00:00,2025-02-10,Boston,US,BOS_01,PWHL Boston Arena,-5.5,84,13.2,0.0
2025-02-10 07:00:00,2025-02-10,Boston,US,BOS_01,PWHL Boston Arena,-5.8,84,13.5,0.0
2025-02-10 08:00:00,2025-02-10,Boston,US,BOS_01,PWHL Boston Arena,-4.5,78,13.2,0.0
2025-02-10 09:00:00,2025-02-10,Boston,US,BOS_01,PWHL Boston Arena,-3.1,75,12.3,0.0
2025-02-10 10:00:00,2025-02-10,Boston,US,BOS_01,PWHL Boston Arena,-1.6,71,9.6,0.0
2025-02-10 11:00:00,2025-02-10,Boston,US,BOS_01,PWHL Boston Arena,-0.7,63,13.0,0.0
2025-02-10 12:00:00,2025-02-10,Boston,US,BOS_01,PWHL Boston Arena,-0.6,67,13.9,0.0
2025-02-10 13:00:00,2025-02-10,Boston,US,BOS_01,PWHL Boston Arena,-0.6,66,13.0,0.0
2025-02-10 14:00:00,2025-02-10,Boston,US,BOS_01,PWHL Boston Arena,-0.8,65,12.2,0.0
2025-02-10 15:00:00,2025-02-10,Boston,US,BOS_01,PWHL Boston Arena,-0.9,61,12.2,0.0
2025-02-10 16:00:00,2025-02-10,Boston,US,BOS_01,PWHL Boston Arena,-1.4,59,12.4,0.0
2025-02-10 17:00:00,2025-02-10,Boston,US,BOS_01,PWHL Boston Arena,-3.0,64,11.3,0.0
2025-02-10 18:00:00,2025-02-10,Boston,US,BOS_01,PWHL Boston Arena,-4.7,68,10.5,0.0
2025-02-10 19:00:00,2025-02-10,Boston,US,BOS_01,PWHL Boston Arena,-6.0,70,7.7,0.0
2025-02-10 20:00:00,2025-02-10,Boston,US,BOS_01,PWHL Boston Arena,-5.6,69,9.1,0.0
2025-02-10 21:00:00,2025-02-10,Boston,US,BOS_01,PWHL Boston Arena,-6.6,73,8.7,0.0
2025-02-10 22:00:00,2025-02-10,Boston,US,BOS_01,PWHL Boston Arena,-7.5,75,8.9,0.0
2025-02-10 23:00:00,2025-02-10,Boston,US,BOS_01,PWHL Boston Arena,-8.4,76,8.5,0.0
2025-02-11 00:00:00,2025-02-11,Boston,US,BOS_01,PWHL Boston Arena,-10.4,79,6.1,0.0
2025-02-11 01:00:00,2025-02-11,Boston,US,BOS_01,PWHL Boston Arena,-12.1,82,5.2,0.0
2025-02-11 02:00:00,2025-02-11,Boston,US,BOS_01,PWHL Boston Arena,-12.9,84,3.8,0.0
2025-02-11 03:00:00,2025-02-11,Boston,US,BOS_01,PWHL Boston Arena,-13.5,86,5.1,0.0
2025-02-11 04:00:00,2025-02-11,Boston,US,BOS_01,PWHL Boston Arena,-12.4,84,6.9,0.0
2025-02-11 05:00:00,2025-02-11,Boston,US,BOS_01,PWHL Boston Arena,-11.5,81,8.9,0.0
2025-02-11 06:00:00,2025-02-11,Boston,US,BOS_01,PWHL Boston Arena,-10.9,78,7.7,0.0
2025-02-11 07:00:00,2025-02-11,Boston,US,BOS_01,PWHL Boston Arena,-10.8,77,9.6,0.0
2025-02-11 08:00:00,2025-02-11,Boston,US,BOS_01,PWHL Boston Arena,-10.1,73,10.3,0.0
2025-02-11 09:00:00,2025-02-11,Boston,US,BOS_01,PWHL Boston Arena,-8.1,69,11.8,0.0
2025-02-11 10:00:00,2025-02-11,Boston,US,BOS_01,PWHL Boston Arena,-5.8,67,9.3,0.0
2025-02-11 11:00:00,2025-02-11,Boston,US,BOS_01,PWHL Boston Arena,-3.7,65,9.7,0.0
2025-02-11 12:00:00,2025-02-11,Boston,US,BOS_01,PWHL Boston Arena,-2.5,61,13.7,0.0
2025-02-11 13:00:00,2025-02-11,Boston,US,BOS_01,PWHL Boston Arena,-2.0,60,13.7,0.0
2025-02-11 14:00:00,2025-02-11,Boston,US,BOS_01,PWHL Boston Arena,-1.3,59,12.6,0.0
2025-02-11 15:00:00,2025-02-11,Boston,US,BOS_01,PWHL Boston Arena,-1.1,59,10.9,0.0
2025-02-11 16:00:00,2025-02-11,Boston,US,BOS_01,PWHL Boston Arena,-1.4,61,11.0,0.0
2025-02-11 17:00:00,2025-02-11,Boston,US,BOS_01,PWHL Boston Arena,-2.1,65,10.4,0.0
2025-02-11 18:00:00,2025-02-11,Boston,US,BOS_01,PWHL Boston Arena,-2.8,69,10.9,0.0
2025-02-11 19:00:00,2025-02-11,Boston,US,BOS_01,PWHL Boston Arena,-3.3,72,12.1,0.0
2025-02-11 20:00:00,2025-02-11,Boston,US,BOS_01,PWHL Boston Arena,-2.9,69,11.5,0.0
2025-02-11 21:00:00,2025-02-11,Boston,US,BOS_01,PWHL Boston Arena,-3.4,72,10.7,0.0
2025-02-11 22:00:00,2025-02-11,Boston,US,BOS_01,PWHL Boston Arena,-3.5,75,10.7,0.0
2025-02-11 23:00:00,2025-02-11,Boston,US,BOS_01,PWHL Boston Arena,-3.4,77,10.6,0.0
2025-02-12 00:00:00,2025-02-12,Boston,US,BOS_01,PWHL Boston Arena,-3.6,79,9.5,0.0
2025-02-12 01:00:00,2025-02-12,Boston,US,BOS_01,PWHL Boston Arena,-3.8,82,5.4,0.0
2025-02-12 02:00:00,2025-02-12,Boston,US,BOS_01,PWHL Boston Arena,-4.0,83,5.1,0.0
2025-02-12 03:00:00,2025-02-12,Boston,US,BOS_01,PWHL Boston Arena,-4.7,85,2.8,0.0
2025-02-12 04:00:00,2025-02-12,Boston,US,BOS_01,PWHL Boston Arena,-5.1,85,1.4,0.0
2025-02-12 05:00:00,2025-02-12,Boston,US,BOS_01,PWHL Boston Arena,-6.2,84,9.8,0.0
2025-02-12 06:00:00,2025-02-12,Boston,US,BOS_01,PWHL Boston Arena,-7.3,83,9.6,0.0
2025-02-12 07:00:00,2025-02-12,Boston,US,BOS_01,PWHL Boston Arena,-7.9,83,10.2,0.0
2025-02-12 08:00:00,2025-02-12,Boston,US,BOS_01,PWHL Boston Arena,-5.0,84,14.1,0.0
2025-02-12 09:00:00,2025-02-12,Boston,US,BOS_01,PWHL Boston Arena,-2.6,82,13.9,0.0
2025-02-12 10:00:00,2025-02-12,Boston,US,BOS_01,PWHL Boston Arena,-0.6,78,13.5,0.0
2025-02-12 11:00:00,2025-02-12,Boston,US,BOS_01,PWHL Boston Arena,0.1,76,16.8,0.0
2025-02-12 12:00:00,2025-02-12,Boston,US,BOS_01,PWHL Boston Arena,0.0,80,16.6,0.0
2025-02-12 13:00:00,2025-02-12,Boston,US,BOS_01,PWHL Boston Arena,-0.3,80,17.2,0.0
2025-02-12 14:00:00,2025-02-12,Boston,US,BOS_01,PWHL Boston Arena,-0.7,81,17.0,0.0
2025-02-12 15:00:00,2025-02-12,Boston,US,BOS_01,PWHL Boston Arena,-0.8,80,15.8,0.0
2025-02-12 16:00:00,2025-02-12,Boston,US,BOS_01,PWHL Boston Arena,-0.9,80,15.5,0.0
2025-02-12 17:00:00,2025-02-12,Boston,US,BOS_01,PWHL Boston Arena,-1.2,82,15.3,0.0
2025-02-12 18:00:00,2025-02-12,Boston,US,BOS_01,PWHL Boston Arena,-1.1,83,15.9,0.0
2025-02-12 19:00:00,2025-02-12,Boston,US,BOS_01,PWHL Boston Arena,-0.8,82,16.5,0.0
2025-02-12 20:00:00,2025-02-12,Boston,US,BOS_01,PWHL Boston Arena,-0.2,78,17.1,0.0
2025-02-12 21:00:00,2025-02-12,Boston,US,BOS_01,PWHL Boston Arena,-0.2,79,18.3,0.1
2025-02-12 22:00:00,2025-02-12,Boston,US,BOS_01,PWHL Boston Arena,-0.1,81,19.3,0.2
2025-02-12 23:00:00,2025-02-12,Boston,US,BOS_01,PWHL Boston Arena,-0.0,83,20.2,0.1
2025-02-13 00:00:00,2025-02-13,Boston,US,BOS_01,PWHL Boston Arena,-0.0,84,20.3,0.3
2025-02-13 01:00:00,2025-02-13,Boston,US,BOS_01,PWHL Boston Arena,0.1,87,20.2,0.4
2025-02-13 02:00:00,2025-02-13,Boston,US,BOS_01,PWHL Boston Arena,0.3,88,21.3,0.3
2025-02-13 03:00:00,2025-02-13,Boston,US,BOS_01,PWHL Boston Arena,0.5,88,21.0,0.3
2025-02-13 04:00:00,2025-02-13,Boston,US,BOS_01,PWHL Boston Arena,0.7,91,19.8,0.7
2025-02-13 05:00:00,2025-02-13,Boston,US,BOS_01,PWHL Boston Arena,0.9,94,19.7,1.0
2025-02-13 06:00:00,2025-02-13,Boston,US,BOS_01,PWHL Boston Arena,1.5,90,19.4,0.8
2025-02-13 07:00:00,2025-02-13,Boston,US,BOS_01,PWHL Boston Arena,1.9,91,18.1,0.9
2025-02-13 08:00:00,2025-02-13,Boston,US,BOS_01,PWHL Boston Arena,2.0,91,18.4,1.5
2025-02-13 09:00:00,2025-02-13,Boston,US,BOS_01,PWHL Boston Arena,2.5,92,15.2,1.9
2025-02-13 10:00:00,2025-02-13,Boston,US,BOS_01,PWHL Boston Arena,2.8,94,14.6,0.8
2025-02-13 11:00:00,2025-02-13,Boston,US,BOS_01,PWHL Boston Arena,2.8,95,8.4,0.1
2025-02-13 12:00:00,2025-02-13,Boston,US,BOS_01,PWHL Boston Arena,2.7,97,3.2,0.1
2025-02-13 13:00:00,2025-02-13,Boston,US,BOS_01,PWHL Boston Arena,3.1,96,5.0,0.4
2025-02-13 14:00:00,2025-02-13,Boston,US,BOS_01,PWHL Boston Arena,3.1,94,10.1,0.0
2025-02-13 15:00:00,2025-02-13,Boston,US,BOS_01,PWHL Boston Arena,2.8,93,8.4,0.1
2025-02-13 16:00:00,2025-02-13,Boston,US,BOS_01,PWHL Boston Arena,3.3,90,10.3,0.0
2025-02-13 17:00:00,2025-02-13,Boston,US,BOS_01,PWHL Boston Arena,3.5,90,12.1,0.0
2025-02-13 18:00:00,2025-02-13,Boston,US,BOS_01,PWHL Boston Arena,3.2,90,15.0,0.0
2025-02-13 19:00:00,2025-02-13,Boston,US,BOS_01,PWHL Boston Arena,3.5,87,19.9,0.0
2025-02-13 20:00:00,2025-02-13,Boston,US,BOS_01,PWHL Boston Arena,3.7,78,27.3,0.0
2025-02-13 21:00:00,2025-02-13,Boston,US,BOS_01,PWHL Boston Arena,2.0,73,31.9,0.0
2025-02-13 22:00:00,2025-02-13,Boston,US,BOS_01,PWHL Boston Arena,-0.1,75,24.0,0.0
2025-02-13 23:00:00,2025-02-13,Boston,US,BOS_01,PWHL Boston Arena,-1.0,75,22.5,0.0
2025-02-14 00:00:00,2025-02-14,Boston,US,BOS_01,PWHL Boston Arena,-1.7,73,22.9,0.0
2025-02-14 01:00:00,2025-02-14,Boston,US,BOS_01,PWHL Boston Arena,-2.2,71,22.3,0.0
2025-02-14 02:00:00,2025-02-14,Boston,US,BOS_01,PWHL Boston Arena,-2.8,70,22.1,0.0
2025-02-14 03:00:00,2025-02-14,Boston,US,BOS_01,PWHL Boston Arena,-3.5,69,21.0,0.0
2025-02-14 04:00:00,2025-02-14,Boston,US,BOS_01,PWHL Boston Arena,-4.3,68,20.7,0.0
2025-02-14 05:00:00,2025-02-14,Boston,US,BOS_01,PWHL Boston Arena,-5.0,65,21.0,0.0
2025-02-14 06:00:00,2025-02-14,Boston,US,BOS_01,PWHL Boston Arena,-5.5,61,21.7,0.0
2025-02-14 07:00:00,2025-02-14,Boston,US,BOS_01,PWHL Boston Arena,-6.1,60,19.8,0.0
2025-02-14 08:00:00,2025-02-14,Boston,US,BOS_01,PWHL Boston Arena,-3.6,53,20.2,0.0
2025-02-14 09:00:00,2025-02-14,Boston,US,BOS_01,PWHL Boston Arena,-2.9,52,20.1,0.0
2025-02-14 10:00:00,2025-02-14,Boston,US,BOS_01,PWHL Boston Arena,-2.4,48,20.9,0.0
2025-02-14 11:00:00,2025-02-14,Boston,US,BOS_01,PWHL Boston Arena,-2.5,45,23.1,0.0
2025-02-14 12:00:00,2025-02-14,Boston,US,BOS_01,PWHL Boston Arena,-2.4,45,24.4,0.0
2025-02-14 13:00:00,2025-02-14,Boston,US,BOS_01,PWHL Boston Arena,-2.3,46,22.8,0.0
2025-02-14 14:00:00,2025-02-14,Boston,US,BOS_01,PWHL Boston Arena,-2.0,47,25.5,0.0
2025-02-14 15:00:00,2025-02-14,Boston,US,BOS_01,PWHL Boston Arena,-1.9,51,23.1,0.0
2025-02-14 16:00:00,2025-02-14,Boston,US,BOS_01,PWHL Boston Arena,-2.3,53,18.6,0.0
2025-02-14 17:00:00,2025-02-14,Boston,US,BOS_01,PWHL Boston Arena,-3.1,56,17.3,0.0
2025-02-14 18:00:00,2025-02-14,Boston,US,BOS_01,PWHL Boston Arena,-4.1,60,16.0,0.0
2025-02-14 19:00:00,2025-02-14,Boston,US,BOS_01,PWHL Boston Arena,-4.8,58,15.8,0.0
2025-02-14 20:00:00,2025-02-14,Boston,US,BOS_01,PWHL Boston Arena,-4.8,59,14.0,0.0
2025-02-14 21:00:00,2025-02-14,Boston,US,BOS_01,PWHL Boston Arena,-5.4,60,10.5,0.0
2025-02-14 22:00:00,2025-02-14,Boston,US,BOS_01,PWHL Boston Arena,-6.6,64,8.8,0.0
2025-02-14 23:00:00,2025-02-14,Boston,US,BOS_01,PWHL Boston Arena,-7.7,68,7.6,0.0
2025-02-15 00:00:00,2025-02-15,Boston,US,BOS_01,PWHL Boston Arena,-8.1,70,8.4,0.0
2025-02-15 01:00:00,2025-02-15,Boston,US,BOS_01,PWHL Boston Arena,-8.4,70,9.8,0.0
2025-02-15 02:00:00,2025-02-15,Boston,US,BOS_01,PWHL Boston Arena,-8.3,70,9.8,0.0
2025-02-15 03:00:00,2025-02-15,Boston,US,BOS_01,PWHL Boston Arena,-9.0,71,8.7,0.0
2025-02-15 04:00:00,2025-02-15,Boston,US,BOS_01,PWHL Boston Arena,-9.6,73,7.0,0.0
2025-02-15 05:00:00,2025-02-15,Boston,US,BOS_01,PWHL Boston Arena,-10.1,74,6.9,0.0
2025-02-15 06:00:00,2025-02-15,Boston,US,BOS_01,PWHL Boston Arena,-10.8,75,5.6,0.0
2025-02-15 07:00:00,2025-02-15,Boston,US,BOS_01,PWHL Boston Arena,-12.0,75,4.9,0.0
2025-02-15 08:00:00,2025-02-15,Boston,US,BOS_01,PWHL Boston Arena,-7.1,67,4.1,0.0
2025-02-15 09:00:00,2025-02-15,Boston,US,BOS_01,PWHL Boston Arena,-5.5,59,3.8,0.0
2025-02-15 10:00:00,2025-02-15,Boston,US,BOS_01,PWHL Boston Arena,-4.4,47,4.7,0.0
2025-02-15 11:00:00,2025-02-15,Boston,US,BOS_01,PWHL Boston Arena,-3.6,45,4.5,0.0
2025-02-15 12:00:00,2025-02-15,Boston,US,BOS_01,PWHL Boston Arena,-3.2,44,0.8,0.0
2025-02-15 13:00:00,2025-02-15,Boston,US,BOS_01,PWHL Boston Arena,-2.6,43,1.2,0.0
2025-02-15 14:00:00,2025-02-15,Boston,US,BOS_01,PWHL Boston Arena,-2.3,45,3.6,0.0
2025-02-15 15:00:00,2025-02-15,Boston,US,BOS_01,PWHL Boston Arena,-2.0,46,4.1,0.0
2025-02-15 16:00:00,2025-02-15,Boston,US,BOS_01,PWHL Boston Arena,-2.0,51,5.5,0.0
2025-02-15 17:00:00,2025-02-15,Boston,US,BOS_01,PWHL Boston Arena,-2.4,58,8.8,0.0
2025-02-15 18:00:00,2025-02-15,Boston,US,BOS_01,PWHL Boston Arena,-3.1,68,6.9,0.3
2025-02-15 19:00:00,2025-02-15,Boston,US,BOS_01,PWHL Boston Arena,-3.5,74,6.3,0.4
2025-02-15 20:00:00,2025-02-15,Boston,US,BOS_01,PWHL Boston Arena,-4.1,81,7.9,0.5
2025-02-15 21:00:00,2025-02-15,Boston,US,BOS_01,PWHL Boston Arena,-4.2,85,8.8,0.7
2025-02-15 22:00:00,2025-02-15,Boston,US,BOS_01,PWHL Boston Arena,-4.2,88,7.7,0.9
2025-02-15 23:00:00,2025-02-15,Boston,US,BOS_01,PWHL Boston Arena,-4.0,90,8.1,0.9
2025-02-16 00:00:00,2025-02-16,Boston,US,BOS_01,PWHL Boston Arena,-3.6,91,10.1,1.5
2025-02-16 01:00:00,2025-02-16,Boston,US,BOS_01,PWHL Boston Arena,-3.1,93,11.1,1.7
2025-02-16 02:00:00,2025-02-16,Boston,US,BOS_01,PWHL Boston Arena,-2.4,93,13.5,2.0
2025-02-16 03:00:00,2025-02-16,Boston,US,BOS_01,PWHL Boston Arena,-1.6,93,14.4,2.2
2025-02-16 04:00:00,2025-02-16,Boston,US,BOS_01,PWHL Boston Arena,-0.8,92,18.4,1.7
2025-02-16 05:00:00,2025-02-16,Boston,US,BOS_01,PWHL Boston Arena,-0.0,92,20.8,0.9
2025-02-16 06:00:00,2025-02-16,Boston,US,BOS_01,PWHL Boston Arena,0.6,92,24.1,1.5
2025-02-16 07:00:00,2025-02-16,Boston,US,BOS_01,PWHL Boston Arena,1.2,88,24.7,2.2
2025-02-16 08:00:00,2025-02-16,Boston,US,BOS_01,PWHL Boston Arena,1.0,88,26.1,2.3
2025-02-16 09:00:00,2025-02-16,Boston,US,BOS_01,PWHL Boston Arena,1.5,87,28.1,1.8
2025-02-16 10:00:00,2025-02-16,Boston,US,BOS_01,PWHL Boston Arena,1.9,88,24.5,1.2
2025-02-16 11:00:00,2025-02-16,Boston,US,BOS_01,PWHL Boston Arena,2.1,89,25.0,1.3
2025-02-16 12:00:00,2025-02-16,Boston,US,BOS_01,PWHL Boston Arena,2.2,92,27.1,0.4
2025-02-16 13:00:00,2025-02-16,Boston,US,BOS_01,PWHL Boston Arena,2.3,94,24.3,1.9
2025-02-16 14:00:00,2025-02-16,Boston,US,BOS_01,PWHL Boston Arena,2.5,96,21.2,2.8
2025-02-16 15:00:00,2025-02-16,Boston,US,BOS_01,PWHL Boston Arena,2.6,98,15.2,2.0
2025-02-16 16:00:00,2025-02-16,Boston,US,BOS_01,PWHL Boston Arena,2.7,99,6.0,4.3
2025-02-16 17:00:00,2025-02-16,Boston,US,BOS_01,PWHL Boston Arena,1.6,99,12.1,1.3
2025-02-16 18:00:00,2025-02-16,Boston,US,BOS_01,PWHL Boston Arena,1.4,99,6.9,1.1
2025-02-16 19:00:00,2025-02-16,Boston,US,BOS_01,PWHL Boston Arena,1.2,98,8.9,1.2
2025-02-16 20:00:00,2025-02-16,Boston,US,BOS_01,PWHL Boston Arena,1.1,95,10.3,1.1
2025-02-16 21:00:00,2025-02-16,Boston,US,BOS_01,PWHL Boston Arena,-0.5,93,13.7,0.4
2025-02-16 22:00:00,2025-02-16,Boston,US,BOS_01,PWHL Boston Arena,-1.7,92,17.1,0.1
2025-02-16 23:00:00,2025-02-16,Boston,US,BOS_01,PWHL Boston Arena,0.1,86,27.4,0.1
2025-02-17 00:00:00,2025-02-17,Boston,US,BOS_01,PWHL Boston Arena,-1.5,75,26.7,0.0
2025-02-17 01:00:00,2025-02-17,Boston,US,BOS_01,PWHL Boston Arena,-3.4,74,24.4,0.0
2025-02-17 02:00:00,2025-02-17,Boston,US,BOS_01,PWHL Boston Arena,-4.4,73,23.8,0.0
2025-02-17 03:00:00,2025-02-17,Boston,US,BOS_01,PWHL Boston Arena,-4.9,70,22.5,0.0
2025-02-17 04:00:00,2025-02-17,Boston,US,BOS_01,PWHL Boston Arena,-4.9,75,17.4,0.0
2025-02-17 05:00:00,2025-02-17,Boston,US,BOS_01,PWHL Boston Arena,-5.1,76,18.7,0.0
2025-02-17 06:00:00,2025-02-17,Boston,US,BOS_01,PWHL Boston Arena,-5.2,77,19.0,0.0
2025-02-17 07:00:00,2025-02-17,Boston,US,BOS_01,PWHL Boston Arena,-5.5,74,25.8,0.0
2025-02-17 08:00:00,2025-02-17,Boston,US,BOS_01,PWHL Boston Arena,-4.7,63,30.8,0.0
2025-02-17 09:00:00,2025-02-17,Boston,US,BOS_01,PWHL Boston Arena,-4.9,62,35.1,0.0
2025-02-17 10:00:00,2025-02-17,Boston,US,BOS_01,PWHL Boston Arena,-5.2,64,33.9,0.0
2025-02-17 11:00:00,2025-02-17,Boston,US,BOS_01,PWHL Boston Arena,-5.4,61,37.1,0.0
2025-02-17 12:00:00,2025-02-17,Boston,US,BOS_01,PWHL Boston Arena,-4.7,59,39.8,0.0
2025-02-17 13:00:00,2025-02-17,Boston,US,BOS_01,PWHL Boston Arena,-4.8,61,39.6,0.0
2025-02-17 14:00:00,2025-02-17,Boston,US,BOS_01,PWHL Boston Arena,-4.3,61,33.9,0.0
2025-02-17 15:00:00,2025-02-17,Boston,US,BOS_01,PWHL Boston Arena,-4.1,55,33.7,0.0
2025-02-17 16:00:00,2025-02-17,Boston,US,BOS_01,PWHL Boston Arena,-4.5,57,31.9,0.0
2025-02-17 17:00:00,2025-02-17,Boston,US,BOS_01,PWHL Boston Arena,-5.2,57,28.8,0.0
2025-02-17 18:00:00,2025-02-17,Boston,US,BOS_01,PWHL Boston Arena,-6.0,62,26.8,0.0
2025-02-17 19:00:00,2025-02-17,Boston,US,BOS_01,PWHL Boston Arena,-6.5,67,25.2,0.0
2025-02-17 20:00:00,2025-02-17,Boston,US,BOS_01,PWHL Boston Arena,-5.3,60,29.1,0.0
2025-02-17 21:00:00,2025-02-17,Boston,US,BOS_01,PWHL Boston Arena,-6.3,60,26.3,0.0
2025-02-17 22:00:00,2025-02-17,Boston,US,BOS_01,PWHL Boston Arena,-7.6,59,24.8,0.0
2025-02-17 23:00:00,2025-02-17,Boston,US,BOS_01,PWHL Boston Arena,-8.6,61,23.1,0.0
2025-02-18 00:00:00,2025-02-18,Boston,US,BOS_01,PWHL Boston Arena,-9.3,64,20.7,0.0
2025-02-18 01:00:00,2025-02-18,Boston,US,BOS_01,PWHL Boston Arena,-9.7,64,21.4,0.0
2025-02-18 02:00:00,2025-02-18,Boston,US,BOS_01,PWHL Boston Arena,-10.0,65,21.1,0.0
2025-02-18 03:00:00,2025-02-18,Boston,US,BOS_01,PWHL Boston Arena,-10.2,66,21.2,0.0
2025-02-18 04:00:00,2025-02-18,Boston,US,BOS_01,PWHL Boston Arena,-10.6,67,20.1,0.0
2025-02-18 05:00:00,2025-02-18,Boston,US,BOS_01,PWHL Boston Arena,-10.9,67,20.1,0.0
2025-02-18 06:00:00,2025-02-18,Boston,US,BOS_01,PWHL Boston Arena,-11.0,66,21.4,0.0
2025-02-18 07:00:00,2025-02-18,Boston,US,BOS_01,PWHL Boston Arena,-11.1,66,21.9,0.0
2025-02-18 08:00:00,2025-02-18,Boston,US,BOS_01,PWHL Boston Arena,-8.7,59,24.8,0.0
2025-02-18 09:00:00,2025-02-18,Boston,US,BOS_01,PWHL Boston Arena,-8.2,56,26.0,0.0
2025-02-18 10:00:00,2025-02-18,Boston,US,BOS_01,PWHL Boston Arena,-7.7,57,26.5,0.0
2025-02-18 11:00:00,2025-02-18,Boston,US,BOS_01,PWHL Boston Arena,-7.0,55,33.0,0.0
2025-02-18 12:00:00,2025-02-18,Boston,US,BOS_01,PWHL Boston Arena,-6.8,55,30.6,0.0
2025-02-18 13:00:00,2025-02-18,Boston,US,BOS_01,PWHL Boston Arena,-6.5,57,30.5,0.0
2025-02-18 14:00:00,2025-02-18,Boston,US,BOS_01,PWHL Boston Arena,-6.4,58,27.6,0.0
2025-02-18 15:00:00,2025-02-18,Boston,US,BOS_01,PWHL Boston Arena,-6.7,60,25.5,0.0
2025-02-18 16:00:00,2025-02-18,Boston,US,BOS_01,PWHL Boston Arena,-7.0,61,23.2,0.0
